bezirkId,bezirk,a_wahlkreis,b_wahlkreis,ost_west,wahlberechtigte,waehler,gueltig,ungueltig,CDU,DIE LINKE,SPD,GRUNE,FDP,PIRATEN,NPD,BuSo,MLPD,AfD,BIG,pro Deutschland,FREIE WAHLER,Die PARTEI,Boes,B,Bundnis 21_RRP,DKP,Die Violetten,Ditsche,Di Leo,Sylla,Fricke,Otto,Beckmann,Snelinski
6,Steglitz-Zehlendorf,3,79,W,0,1204,1189,15,599,37,316,124,39,18,4,3,0,43,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,3,79,W,0,1085,1074,11,567,29,256,101,58,11,2,6,0,32,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,3,79,W,0,1223,1215,8,643,30,295,131,40,16,3,1,0,46,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,4,79,W,0,960,949,11,431,29,261,115,48,27,4,0,0,25,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,4,79,W,0,1047,1032,15,483,47,274,115,38,30,6,0,0,28,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,4,79,W,0,1005,987,18,514,36,217,118,36,17,5,2,0,36,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,4,79,W,0,826,816,10,392,37,208,91,14,18,1,1,0,48,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,4,79,W,0,1041,1027,14,548,36,275,89,29,10,4,0,0,31,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,4,79,W,0,1036,1019,17,521,54,253,76,34,27,5,4,0,32,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,4,79,W,0,969,951,18,474,35,237,96,24,16,8,1,0,52,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,4,79,W,0,919,902,17,416,34,251,91,29,20,12,1,0,40,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,5,79,W,0,858,852,6,406,25,266,74,30,18,4,0,0,25,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,5,79,W,0,1078,1071,7,555,24,252,117,42,14,3,2,0,55,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,5,79,W,0,718,709,9,306,44,188,75,25,20,7,4,0,33,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,5,79,W,0,895,883,12,460,48,207,85,26,7,5,1,0,36,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,5,79,W,0,870,855,15,419,24,221,75,36,19,10,1,0,35,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,5,79,W,0,698,680,18,295,39,192,68,16,17,8,2,0,28,0,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,5,79,W,0,819,800,19,363,53,213,60,22,32,4,2,0,38,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,5,79,W,0,858,842,16,433,23,215,76,32,25,6,3,0,21,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,5,79,W,0,569,558,11,264,18,155,47,16,13,5,2,0,30,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,6,79,W,0,969,960,9,460,43,261,123,29,13,2,1,0,23,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,6,79,W,0,913,898,15,373,35,246,153,25,15,2,4,0,35,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,6,79,W,0,933,922,11,372,28,251,166,23,24,3,2,0,37,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,6,79,W,0,1098,1079,19,513,38,303,128,29,15,1,3,0,34,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,6,79,W,0,1034,1024,10,495,25,280,113,42,17,4,0,0,44,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,6,79,W,0,1135,1120,15,515,40,291,147,56,11,4,5,0,42,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,6,79,W,0,912,899,13,426,27,237,109,34,23,4,2,0,33,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,6,79,W,0,948,934,14,424,42,248,112,29,15,3,3,0,47,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,6,79,W,0,1576,1566,10,978,20,238,136,121,13,5,2,0,44,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,7,79,W,0,833,828,5,453,19,182,79,35,12,2,1,0,36,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,7,79,W,0,1104,1091,13,634,23,207,104,57,20,1,0,0,37,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,7,79,W,0,993,982,11,480,26,231,110,67,17,3,0,0,38,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,7,79,W,0,1234,1221,13,653,24,284,138,48,9,2,3,0,54,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,7,79,W,0,971,966,5,545,30,204,92,47,12,0,0,0,25,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,7,79,W,0,965,958,7,394,17,308,131,24,17,4,0,0,52,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,7,79,W,0,1308,1303,5,723,35,248,137,84,12,5,0,0,47,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,7,79,W,0,1371,1358,13,676,39,335,159,70,20,6,0,0,50,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6,Steglitz-Zehlendorf,7,79,W,0,1033,1020,13,515,41,263,108,30,20,6,3,0,27,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1846,780,770,10,292,91,184,109,23,16,2,1,0,47,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1863,760,755,5,210,106,220,148,10,19,4,1,0,26,5,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1941,1018,982,36,177,110,321,238,17,56,8,0,0,31,9,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1821,876,855,21,156,125,266,219,9,36,6,1,0,18,8,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1966,974,948,26,342,57,251,184,26,24,6,3,0,33,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1696,844,838,6,188,63,244,265,7,25,7,2,0,26,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1769,944,935,9,182,79,232,342,10,34,4,1,0,29,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1738,889,876,13,148,103,257,290,11,36,5,0,0,13,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1910,1007,995,12,282,68,271,279,19,34,2,0,0,28,2,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,2125,1165,1143,22,342,116,321,259,15,35,5,1,0,34,3,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1805,1009,998,11,264,83,263,313,11,28,4,1,0,21,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1954,1020,1008,12,173,101,251,383,8,48,0,0,0,28,3,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1954,1107,1084,23,193,107,302,387,7,35,5,1,0,28,3,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,2038,991,974,17,291,77,244,262,15,25,6,0,0,37,1,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,1961,963,949,14,271,98,258,221,12,29,5,3,0,33,5,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,1928,1032,1015,17,275,64,323,261,17,27,3,0,0,28,4,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,2055,1160,1148,12,169,103,318,465,9,36,0,1,0,28,3,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,1934,1032,1018,14,143,103,270,392,14,41,4,1,0,22,7,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,1751,940,924,16,159,122,255,282,12,36,8,1,0,22,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,1772,944,920,24,85,156,235,319,7,46,7,2,0,14,31,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,1965,1018,1000,18,231,121,292,251,7,35,8,0,0,34,3,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,1961,1010,988,22,313,90,280,197,12,35,6,1,0,43,2,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,1825,926,912,14,241,80,291,211,9,28,3,2,0,31,7,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,2062,987,978,9,169,100,289,337,5,34,1,3,0,22,5,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,1789,908,894,14,135,124,234,318,9,23,5,2,0,16,4,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,2107,1081,1067,14,107,158,308,393,6,48,3,1,0,11,11,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,2104,1157,1143,14,151,168,290,415,8,58,6,0,0,23,4,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,2092,1114,1093,21,205,108,288,365,14,55,6,4,0,28,1,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,2072,1078,1058,20,187,117,319,316,10,39,9,0,0,31,10,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,2,81,W,1439,772,762,10,95,86,187,320,6,26,4,2,0,22,1,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,2014,1176,1152,24,320,88,274,360,12,42,6,1,0,34,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1808,1103,1098,5,275,77,295,350,13,36,1,1,0,36,2,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1713,962,949,13,257,69,261,305,4,19,2,1,0,18,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,2011,1070,1050,20,251,96,385,203,5,31,8,4,0,33,4,0,8,22,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1831,997,990,7,209,74,298,331,14,24,2,0,0,27,2,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1742,1021,1011,10,248,76,311,296,12,24,5,1,0,30,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1927,1054,1041,13,254,65,338,292,10,31,6,1,0,29,1,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1751,870,861,9,234,60,229,276,8,19,2,1,0,21,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1685,975,967,8,230,61,307,297,9,20,2,0,0,32,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1854,1009,1001,8,291,57,255,314,9,32,0,0,0,27,3,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1718,995,986,9,245,75,270,303,11,37,1,2,0,29,1,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1830,1000,979,21,236,80,272,291,8,45,3,3,0,23,5,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1835,1032,1014,18,249,60,324,304,16,27,4,0,0,22,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,1687,948,934,14,191,64,320,252,14,26,6,1,0,41,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,2159,1192,1173,19,259,89,321,373,13,37,7,3,0,41,1,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,3,81,W,2062,1058,1037,21,242,123,348,187,20,50,11,3,0,27,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,1984,959,941,18,239,87,329,162,12,34,10,3,0,26,19,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,1800,912,900,12,114,116,233,346,9,39,4,0,0,24,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,1673,889,878,11,115,101,212,353,5,33,7,1,0,28,7,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,1631,853,839,14,200,92,241,199,8,37,9,0,0,30,10,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,2041,1063,1046,17,284,98,275,275,12,18,14,4,0,47,4,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,2068,1107,1080,27,350,75,331,186,8,26,21,2,0,53,15,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,2156,1146,1133,13,283,110,262,396,13,21,4,1,0,24,4,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,1979,1088,1078,10,440,74,296,164,9,35,7,1,0,29,9,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,1822,931,917,14,260,76,248,252,10,18,3,0,0,29,6,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,2291,1142,1093,49,319,105,352,160,18,47,20,1,0,45,6,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,1707,795,776,19,226,77,256,113,15,32,4,1,0,32,8,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,1853,897,882,15,295,94,264,107,14,30,17,2,0,43,5,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,1800,987,973,14,266,91,276,221,12,34,8,3,0,41,1,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,2009,947,933,14,318,80,270,173,6,28,10,2,0,24,3,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,2070,985,964,21,306,98,277,127,16,50,15,3,0,47,5,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,4,81,W,2156,925,906,19,291,84,284,127,14,33,6,1,0,43,4,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,1672,835,814,21,345,50,221,105,9,24,9,1,0,35,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,2304,1192,1165,27,385,113,330,172,9,45,19,4,0,68,3,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,1958,1044,1022,22,310,91,272,216,12,47,19,0,0,38,4,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,2082,1097,1075,22,306,124,295,202,6,54,9,6,0,49,11,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,1882,1055,1036,19,317,100,249,239,8,48,6,1,0,44,3,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,2004,1029,1010,19,285,104,320,144,21,46,16,1,0,52,4,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,2100,991,968,23,348,93,260,139,10,34,16,2,0,50,4,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,2311,1039,1008,31,288,139,267,128,10,65,35,2,0,53,4,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,1997,1087,1061,26,286,101,325,221,13,40,8,2,0,42,4,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,2049,1042,1022,20,341,88,327,112,9,45,14,7,0,50,4,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,2176,977,957,20,325,112,280,115,13,31,17,0,0,41,10,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,1947,1098,1071,27,450,71,316,129,13,22,24,0,0,36,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,2039,1089,1074,15,378,82,296,144,11,47,23,1,0,63,6,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,2171,1128,1102,26,415,94,313,136,13,49,13,1,0,50,6,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,5,81,W,1900,986,960,26,346,91,300,107,8,28,20,2,0,46,2,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,1972,880,865,15,318,63,251,97,8,30,17,6,0,58,5,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,2296,1083,1054,29,421,90,296,96,12,35,18,5,0,48,10,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,2128,1188,1167,21,478,104,290,127,14,42,20,3,0,65,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,2201,1090,1063,27,458,70,289,73,15,47,20,1,0,62,3,0,11,14,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,1944,914,892,22,336,69,274,104,10,33,12,4,0,37,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,2175,1133,1108,25,405,83,341,102,19,41,16,2,0,70,6,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,2013,895,867,28,332,71,268,66,9,22,18,0,0,56,9,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,1978,1080,1066,14,505,57,265,126,9,21,10,2,0,50,4,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,1923,928,905,23,415,54,219,103,14,21,12,2,0,54,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,2102,1217,1191,26,636,60,292,81,24,19,13,2,0,55,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,2159,984,953,31,474,68,245,91,9,9,9,1,0,30,2,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,1738,891,877,14,416,40,221,99,9,18,18,1,0,48,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,2061,1177,1158,19,548,87,278,102,15,28,21,3,0,62,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,1692,943,929,14,502,41,214,70,21,21,10,1,0,40,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,6,81,W,1843,1041,1026,15,493,46,263,119,13,21,7,1,0,46,4,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,1833,941,920,21,446,60,239,56,13,26,11,1,0,49,6,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,1747,1049,1030,19,508,33,262,126,18,23,9,1,0,44,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,1950,1029,1005,24,453,76,308,71,16,18,19,2,0,30,2,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,1389,625,611,14,284,41,158,46,6,15,16,1,0,32,1,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,2067,885,868,17,409,62,231,59,8,29,14,1,0,43,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,1813,908,877,31,413,71,214,53,8,21,29,2,0,57,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,1484,714,697,17,333,49,199,34,7,15,11,3,0,41,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,2122,957,926,31,391,131,232,54,9,25,18,3,0,48,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,2262,1080,1050,30,466,83,305,53,16,24,28,4,0,45,6,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,1806,919,897,22,383,67,250,94,11,20,16,3,0,46,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,2004,1029,1016,13,563,32,216,116,13,15,10,3,0,40,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,2018,1182,1151,31,640,56,241,118,17,21,5,0,0,43,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,2069,1185,1171,14,620,41,251,122,26,31,20,1,0,49,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,2154,1224,1203,21,633,53,277,109,16,22,14,3,0,57,3,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,7,81,W,1974,967,948,19,451,61,234,85,17,20,15,5,0,43,2,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1903,1062,1046,16,532,42,247,145,11,16,5,1,0,36,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1863,1056,1037,19,525,52,217,123,21,31,15,1,0,42,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1903,809,789,20,358,77,209,53,7,16,15,1,0,47,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1870,935,911,24,392,76,259,52,16,32,23,3,0,44,2,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,2142,1203,1175,28,588,78,279,89,12,29,23,1,0,56,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1833,974,963,11,467,65,220,99,13,22,14,1,0,45,2,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,2035,1144,1125,19,613,39,267,93,13,13,20,6,0,45,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,2108,1145,1116,29,504,100,294,60,10,42,41,3,0,52,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1952,940,916,24,434,70,270,47,12,12,18,0,0,44,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1782,879,860,19,444,46,211,67,9,19,17,2,0,35,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1816,916,898,18,408,69,253,59,10,21,13,2,0,53,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1754,999,978,21,458,48,218,159,18,24,6,1,0,35,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1747,933,923,10,475,49,188,120,14,21,13,1,0,29,1,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1609,768,755,13,392,52,158,59,6,16,21,3,0,40,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,8,81,W,1523,886,869,17,470,38,195,96,14,13,10,1,0,24,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,0,937,928,9,335,66,214,196,33,26,7,1,0,30,3,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,0,661,654,7,133,51,161,234,11,39,6,1,0,11,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,0,804,795,9,149,58,163,362,9,20,3,3,0,18,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0
7,Tempelhof-Schöneberg,1,81,W,0,981,972,9,239,61,228,364,18,19,2,3,0,23,3,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0
